experiment,cR,cI,cD,cRA,cIA,cLambda,equilibrium_defenses,equilibrium_attacks,equilibrium_pairs,defender_value
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.21,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.41000000000000003
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.11,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.12,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.13,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.14,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.15,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.16,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.17,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.18,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.19,dRID,AD,dRID:AD,-0.61602
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.22,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.42000000000000004
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.11,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.12,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.13,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.14,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.15,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.16,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.17,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.18,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.19,dRID,AD,dRID:AD,-0.62602
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.23,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.43000000000000005
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.24,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.44
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.25,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.45
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.26,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.46
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.27,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.47000000000000003
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.28,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.48000000000000004
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.29,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.49
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.3,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.5
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.31,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.51
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.32,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.52
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
